Date,Open,High,Low,Close
1989-09-11,544.41,553.14,543.68,543.9927
1989-09-11,543.48,546.9,536.61,543.5358
1989-09-11,543.65,553.53,543.65,553.267
1989-09-11,555.38,566.94,555.38,566.9364
1989-09-11,567.36,580.47,567.36,578.9055
1989-09-11,578.86,579.63,573.28,575.0336
1989-09-11,575.02,576.92,568.15,576.9189
1989-09-11,578.21,588.74,578.21,587.9415
1989-09-11,587.94,590.26,583.2,584.686
1989-09-11,582.0,588.99,573.6,588.1301
1989-09-11,588.68,594.0,585.38,593.9597
1989-09-11,594.5,596.96,591.87,593.2458
1989-09-11,593.25,597.71,590.12,590.1923
1989-09-11,590.23,605.93,590.23,605.682
1989-09-11,604.94,605.61,600.82,604.9918
1989-09-11,604.14,608.38,602.32,608.3489
1989-09-11,608.96,610.48,605.35,608.1737
1989-09-11,607.13,608.17,601.6,605.3284
1989-09-11,605.33,605.72,599.65,600.2834
1989-09-11,600.55,602.27,597.35,601.155
1989-09-11,601.72,606.37,594.8,602.1665
1989-09-11,602.84,611.7,602.84,611.6383
1989-09-11,611.64,615.73,610.44,614.046
1989-09-11,611.92,614.08,610.97,613.9664
1989-09-11,612.94,620.11,612.49,618.4508
1989-09-11,618.27,622.01,616.72,620.1432
1989-09-11,620.24,623.66,619.61,620.7546
1989-09-11,620.75,621.53,617.08,620.9887
1989-09-11,620.64,621.51,616.28,619.5017
1989-09-11,619.49,619.49,614.95,615.6129
1989-09-11,614.4,616.3,611.59,616.1461
1989-09-11,616.66,621.63,616.66,619.2834
1989-09-11,618.93,625.83,618.48,625.1326
1989-09-11,626.51,630.52,626.51,629.0296
1989-09-11,629.15,630.68,627.64,628.4413
1989-09-11,627.78,632.48,624.24,631.6065
1989-09-11,631.53,632.0,625.41,626.1946
1989-09-11,624.74,624.74,619.45,620.9168
1989-09-11,620.89,627.15,620.12,626.7812
1989-09-11,625.53,626.07,616.96,619.5484
1989-09-11,621.26,621.99,616.36,618.5919
1989-09-11,618.98,623.23,616.07,616.095
1989-09-11,616.4,621.87,613.73,621.0233
1989-09-11,621.02,629.75,621.02,629.389
1989-09-11,629.78,631.47,627.61,629.4747
1989-09-11,629.85,631.77,628.13,631.2797
1989-09-11,631.19,637.08,631.19,637.0411
1989-09-11,636.26,638.95,631.48,634.0044
1989-09-11,634.47,636.68,631.81,634.2377
1989-09-11,634.04,637.43,632.22,632.674
1989-09-11,632.59,634.44,627.27,630.8666
1989-09-11,629.4,631.87,627.44,631.844
1989-09-11,632.15,635.27,630.1,633.2675
1989-09-11,633.1,634.07,629.48,632.6221
1989-09-11,631.76,634.91,624.52,625.5773
1989-09-11,625.19,631.66,624.34,628.7649
1989-09-11,630.58,638.15,629.93,637.528
1989-09-11,637.27,637.27,630.63,631.9365
1989-09-11,631.76,631.76,626.15,628.9486
1989-09-11,628.99,629.57,624.37,625.0031
1989-09-11,624.87,629.14,621.67,629.1285
1989-09-11,629.48,632.95,629.46,631.1318
1989-09-11,633.06,639.3,633.06,639.0438
1989-09-11,639.04,639.04,626.09,626.3953
1989-09-11,626.4,629.95,623.17,627.2184
1989-09-11,627.22,627.22,619.87,620.3269
1989-09-11,619.02,625.78,618.51,623.9288
1989-09-11,623.96,624.18,615.04,616.7378
1989-09-11,616.11,617.0,609.22,613.1404
1989-09-11,613.13,613.33,608.3,612.5801
1989-09-11,612.93,618.61,612.93,616.5876
1989-09-11,616.6,618.31,613.9,614.1597
1989-09-11,614.67,623.51,614.67,622.0945
1989-09-11,622.3,626.5,622.3,625.1196
1989-09-11,625.29,628.76,625.29,626.3978
1989-09-11,626.4,630.09,626.4,629.4374
1989-09-11,629.66,629.92,625.98,628.7757
1989-09-11,628.52,628.52,623.97,627.9362
1989-09-11,627.87,631.06,626.01,631.0576
1989-09-11,630.99,630.99,622.87,627.5794
1989-09-11,627.58,629.64,625.52,628.3378
1989-09-11,628.43,631.98,628.43,629.1536
1989-09-11,629.5,630.78,627.48,629.6857
1989-09-11,629.11,629.11,625.89,628.4576
1989-09-11,627.59,627.59,620.06,621.9739
1989-09-11,621.97,624.86,617.83,618.0778
1989-09-11,617.54,618.92,612.88,616.4706
1989-09-11,616.93,623.37,616.93,618.1042
1989-09-11,616.99,621.05,611.79,620.4177
1989-09-11,620.39,621.43,618.33,619.5118
1989-09-11,619.53,630.58,619.53,624.9244
1989-09-11,624.93,626.09,622.28,623.6449
1989-09-11,623.64,627.31,622.18,622.5748
1989-09-11,623.1,628.46,623.1,628.4587
1989-09-11,622.36,622.36,604.05,605.6918
1989-09-11,603.69,603.69,589.73,594.4938
1989-09-11,594.75,605.84,594.75,605.8397
1989-09-11,606.04,616.88,606.04,615.7686
1989-09-11,615.88,620.52,613.81,620.4125
1989-09-11,620.71,628.02,620.71,625.9485
1989-09-11,625.03,625.03,617.71,621.3752
1989-09-11,621.12,626.67,617.67,626.6251
1989-09-11,626.62,629.13,625.79,629.1058
1989-09-11,629.8,640.65,629.8,640.1542
1989-09-11,641.32,645.52,641.32,643.7301
1989-09-11,644.99,648.1,644.99,646.68
1989-09-11,646.46,647.21,641.9,643.6014
1989-09-11,644.81,649.04,644.81,646.2153
1989-09-11,646.33,647.12,642.61,643.3049
1989-09-11,643.3,647.2,642.8,645.3623
1989-09-11,642.11,644.4,641.64,644.1807
1989-09-11,644.56,647.18,643.09,646.7213
1989-09-11,646.73,647.98,643.27,645.0763
1989-09-11,646.21,648.62,644.49,648.134
1989-09-11,648.13,649.02,646.95,648.9989
1989-09-11,649.71,651.1,645.77,647.9328
1989-09-11,647.93,649.95,643.54,645.7201
1989-09-11,645.67,647.95,641.96,647.2285
1989-09-11,647.22,648.82,645.26,647.8101
1989-09-11,647.84,650.56,645.53,648.6295
1989-09-11,648.65,648.65,637.97,639.1514
1989-09-11,639.05,640.77,635.52,640.7657
1989-09-11,640.77,641.83,638.36,640.4452
1989-09-11,641.72,648.23,641.72,647.3136
1989-09-11,647.31,648.32,644.63,645.1926
1989-09-11,645.19,646.41,642.1,643.0455
1989-09-11,643.37,646.38,643.25,644.4544
1989-09-11,644.9,651.76,644.9,651.0591
1989-09-11,650.55,652.24,649.03,650.8685
1989-09-11,651.03,653.58,651.03,651.7025
1989-09-11,651.52,651.52,647.78,648.1467
1989-09-11,648.15,648.15,642.78,646.8337
1989-09-11,646.8,647.49,645.13,646.4897
1989-09-11,646.49,647.84,644.28,646.3061
1989-09-11,646.3,646.74,644.05,645.7498
1989-09-11,647.54,649.87,647.54,648.8672
1989-09-11,648.64,649.9,644.75,645.9844
1989-09-11,645.04,645.88,642.74,643.6027
1989-09-11,644.01,646.99,639.26,641.8618
1989-09-11,641.83,644.93,641.83,643.827
1989-09-11,643.62,643.62,639.1,640.2243
1989-09-11,640.13,640.59,636.14,638.631
1989-09-11,639.08,640.92,636.2,639.7863
1989-09-11,640.43,643.21,639.48,640.7079
1989-09-11,640.9,641.78,637.73,641.7265
1989-09-11,641.73,642.16,639.37,641.74
1989-09-11,641.61,641.61,635.75,636.7526
1989-09-11,635.6,635.6,621.11,621.1141
1989-09-11,620.31,631.29,618.35,630.0807
1989-09-11,629.89,629.89,618.77,620.5869
1989-09-11,620.95,624.32,619.05,620.7821
1989-09-11,620.67,625.63,618.14,625.0718
1989-09-11,624.89,624.89,621.37,624.0702
1989-09-11,624.07,627.58,622.09,623.4106
1989-09-11,623.9,626.62,622.45,624.0143
1989-09-11,623.85,630.14,623.0,629.6669
1989-09-11,629.68,635.6,629.68,634.5341
1989-09-11,634.53,635.11,632.71,633.0946
1989-09-11,632.9,632.9,625.35,626.0272
1989-09-11,626.08,632.32,626.0,632.2452
1989-09-11,632.6,634.42,630.5,634.1703
1989-09-11,634.17,637.01,629.24,630.7875
1989-09-11,631.61,637.86,631.61,635.9608
1989-09-11,635.77,636.72,632.94,635.6743
1989-09-11,635.72,638.14,632.09,633.6198
1989-09-11,634.11,638.28,634.11,636.0696
1989-09-11,636.07,637.5,632.61,636.4026
1989-09-11,636.35,638.0,631.94,633.5958
1989-09-11,634.29,637.06,634.08,634.1808
1989-09-11,633.57,633.57,625.61,626.9608
1989-09-11,626.93,631.96,626.93,629.4063
1989-09-11,628.53,628.99,621.17,627.3878
1989-09-11,629.12,631.34,626.39,626.3883
1989-09-11,626.36,626.36,621.28,621.5432
1989-09-11,624.14,628.06,624.14,625.1818
1989-09-11,625.73,628.98,625.09,628.2841
1989-09-11,628.43,628.59,624.65,627.3574
1989-09-11,626.92,632.92,624.66,632.1794
1989-09-11,632.33,637.0,632.33,636.7172
1989-09-11,636.67,636.67,628.79,629.1563
1989-09-11,629.1,629.1,625.46,626.4715
1989-09-11,627.43,628.36,620.0,621.0498
1989-09-11,621.05,623.79,616.92,619.6505
1989-09-11,620.87,621.51,619.02,620.5196
1989-09-11,620.52,621.82,610.88,615.3105
1989-09-11,615.09,616.7,610.53,611.7684
1989-09-11,612.02,615.93,609.07,610.261
1989-09-11,610.3,614.4,608.24,608.9319
1989-09-11,609.1,623.15,609.1,622.9733
1989-09-11,623.65,628.31,621.7,625.9469
1989-09-11,625.53,628.05,613.14,627.1013
1989-09-11,627.49,636.23,624.72,629.1788
1989-09-11,629.03,633.75,626.71,633.2136
1989-09-11,633.21,637.63,632.23,632.806
1989-09-11,632.88,636.04,632.66,634.9586
1989-09-11,634.36,638.58,633.18,638.4241
1989-09-11,638.55,646.2,637.82,646.1871
1989-09-11,646.24,647.03,643.62,644.0388
1989-09-11,644.04,648.22,644.04,648.1028
1989-09-11,648.16,656.72,648.16,656.0914
1989-09-11,655.95,657.21,655.23,656.7493
1989-09-11,656.82,659.08,656.82,658.55
1989-09-11,657.55,657.55,651.72,653.0569
1989-09-11,653.24,655.33,652.6,654.2476
1989-09-11,654.14,654.37,648.55,648.5462
1989-09-11,648.55,652.4,647.12,649.114
1989-09-11,648.86,650.83,644.8,645.4746
1989-09-11,647.02,653.44,647.02,651.7675
1989-09-11,651.99,653.95,651.06,653.8186
1989-09-11,653.79,666.86,653.4,665.9377
1989-09-11,666.09,667.91,664.84,666.3541
1989-09-11,666.48,667.72,664.32,667.7158
1989-09-11,667.74,667.74,660.78,662.3821
1989-09-11,662.5,670.55,662.5,667.8621
1989-09-11,667.86,669.02,662.51,663.5052
1989-09-11,663.4,666.5,661.6,661.8275
1989-09-11,662.5,663.63,657.79,658.8221
1989-09-11,658.83,663.7,658.71,660.1929
1989-09-11,661.3,666.38,661.3,665.3678
1989-09-11,664.65,665.92,663.81,665.036
1989-09-11,663.99,663.99,657.13,658.3318
1989-09-11,658.33,659.1,655.99,656.7265
1989-09-11,657.74,661.84,657.33,659.0286
1989-09-11,660.12,661.06,654.61,654.8915
1989-09-11,654.94,656.79,652.4,653.9136
1989-09-11,653.94,655.49,646.23,647.8203
1989-09-11,650.97,655.25,648.04,651.8106
1989-09-11,653.71,661.24,653.71,660.4823
1989-09-11,660.08,660.39,656.82,660.0467
1989-09-11,660.23,665.4,657.67,662.9131
1989-09-11,662.86,664.55,661.71,662.4698
1989-09-11,662.59,667.73,661.84,665.1079
1989-09-11,665.08,666.59,662.72,666.5788
1989-09-11,665.99,666.78,660.78,666.3742
1989-09-11,667.04,669.13,666.59,668.4147
1989-09-11,668.31,671.74,666.52,669.892
1989-09-11,670.44,670.44,666.09,668.6036
1989-09-11,669.89,671.53,664.78,666.3517
1989-09-11,666.73,669.8,666.19,667.9622
1989-09-11,667.74,668.71,664.5,668.4021
1989-09-11,669.61,674.58,669.55,673.8477
1989-09-11,676.07,678.78,676.07,677.7863
1989-09-11,677.77,681.54,677.77,679.3551
1989-09-11,679.54,679.54,674.75,677.3403
1989-09-11,675.79,676.79,670.16,676.7931
1989-09-11,676.68,676.68,670.44,674.9148
1989-09-11,674.89,677.55,671.61,673.7435
1989-09-11,673.56,676.29,672.33,673.2322
1989-09-11,670.42,673.59,670.13,672.4971
1989-09-11,671.92,672.11,669.4,670.4672
1989-09-11,670.6,671.54,669.11,669.5474
1989-09-11,669.66,674.58,669.66,673.6747
1989-09-11,674.14,679.66,674.14,678.2767
1989-09-11,679.18,682.38,678.95,681.9741
1989-09-11,682.5,684.44,682.12,682.6732
1989-09-11,682.58,686.68,682.58,686.6816
1989-09-11,685.17,690.45,684.92,690.1414
1989-09-11,689.61,690.31,685.64,687.0824
1989-09-11,686.16,689.08,685.44,689.0822
1989-09-11,689.37,694.46,689.37,693.2123
1989-09-11,692.9,693.75,691.67,693.374
1989-09-11,694.59,694.59,687.8,688.4959
1989-09-11,688.07,691.43,685.52,691.4286
1989-09-11,691.11,692.26,689.1,691.6804
1989-09-11,692.35,692.35,686.22,687.21
1989-09-11,690.22,695.4,690.22,694.1349
1989-09-11,693.9,695.01,692.19,693.1
1989-09-11,692.66,693.23,689.24,691.63
1989-09-11,690.02,690.05,686.86,689.2338
1989-09-11,688.32,689.05,686.1,686.96
1989-09-11,686.94,690.52,686.94,689.1066
1989-09-11,688.97,690.73,686.83,688.89
1989-09-11,689.21,692.27,688.44,689.8243
1989-09-11,689.78,691.64,689.23,691.2034
1989-09-11,690.61,692.27,689.05,691.3444
1989-09-11,692.62,696.17,690.45,694.8495
1989-09-11,695.1,696.72,694.18,695.1876
1989-09-11,695.49,696.86,693.67,695.8159
1989-09-11,695.85,696.39,692.84,694.0964
1989-09-11,694.58,696.37,684.89,685.4993
1989-09-11,685.33,686.87,682.31,686.3333
1989-09-11,686.33,691.17,685.7,687.6404
1989-09-11,688.83,691.47,686.59,688.8203
1989-09-11,685.54,690.16,682.67,688.9608
1989-09-11,688.58,695.75,688.58,694.2512
1989-09-11,694.27,698.88,693.88,698.1697
1989-09-11,698.14,700.3,696.82,700.0569
1989-09-11,699.72,702.04,699.32,700.239
1989-09-11,700.47,700.54,693.56,697.0521
1989-09-11,696.24,697.21,694.83,696.0612
1989-09-11,696.28,702.61,693.78,694.4995
1989-09-11,695.25,698.9,694.93,696.9688
1989-09-11,696.86,696.94,693.78,694.5152
1989-09-11,695.15,699.58,694.81,696.9944
1989-09-11,696.72,697.91,691.91,696.6431
1989-09-11,696.62,696.71,693.28,693.8478
1989-09-11,693.93,695.03,689.3,689.2954
1989-09-11,689.53,695.98,689.53,695.86
1989-09-11,695.68,697.05,692.66,696.1546
1989-09-11,697.94,701.07,696.1,696.82
1989-09-11,698.38,705.25,698.38,703.77
1989-09-11,703.74,703.85,700.7,702.34
1989-09-11,702.58,709.23,702.58,706.6027
1989-09-11,707.22,713.39,707.22,712.3255
1989-09-11,712.34,718.72,712.34,715.8867
1989-09-11,716.91,720.52,716.91,719.8105
1989-09-11,719.82,721.58,715.88,716.7304
1989-09-11,717.64,720.36,717.02,717.2347
1989-09-11,717.22,718.55,714.39,718.5463
1989-09-11,718.3,718.8,712.16,714.3135
1989-09-11,714.76,714.76,710.82,713.5308
1989-09-11,715.22,717.51,712.7,717.4967
1989-09-11,717.5,720.23,716.42,719.2928
1989-09-11,719.3,723.45,719.17,722.7601
1989-09-11,722.71,722.71,717.99,720.7579
1989-09-11,719.54,719.54,711.91,716.4589
1989-09-11,716.94,716.94,714.4,715.1556
1989-09-11,715.07,718.16,714.39,715.0596
1989-09-11,715.71,716.17,712.32,712.7254
1989-09-11,709.29,709.93,701.14,701.2734
1989-09-11,701.26,708.33,701.26,705.4475
1989-09-11,704.9,712.17,704.9,709.5657
1989-09-11,709.82,714.28,709.82,713.4445
1989-09-11,713.46,714.15,709.8,710.5591
1989-09-11,710.59,713.4,708.05,713.0704
1989-09-11,713.61,721.71,713.61,719.6978
1989-09-11,720.22,721.96,719.72,721.9126
1989-09-11,721.92,723.59,721.53,721.9805
1989-09-11,723.26,723.87,718.06,723.7558
1989-09-11,725.02,730.0,723.3,730.0002
1989-09-11,730.52,733.59,729.7,732.9617
1989-09-11,732.87,732.87,729.58,730.5235
1989-09-11,729.38,729.38,724.08,724.4439
1989-09-11,724.44,726.45,724.15,725.9269
1989-09-11,726.25,726.38,719.95,721.2175
1989-09-11,722.05,722.65,713.69,718.106
1989-09-11,716.99,719.06,714.46,717.3362
1989-09-11,719.36,722.65,718.83,721.6582
1989-09-11,723.51,723.51,717.63,721.192
1989-09-11,717.09,718.83,712.38,717.9568
1989-09-11,717.96,719.94,713.88,717.7643
1989-09-11,719.94,724.51,719.21,723.5801
1989-09-11,723.43,723.43,714.33,714.5154
1989-09-11,714.73,716.65,713.04,715.2782
1989-09-11,715.27,716.42,713.9,713.99
1989-09-11,714.09,714.09,710.8,713.3165
1989-09-11,714.34,717.57,713.32,715.3423
1989-09-11,715.34,716.76,710.02,710.0245
1989-09-11,711.85,717.75,711.46,717.0313
1989-09-11,715.39,715.96,704.78,710.0867
1989-09-11,710.9,716.58,710.9,714.0551
1989-09-11,714.31,718.83,712.68,712.74
1989-09-11,712.88,713.17,707.98,711.0107
1989-09-11,710.81,710.81,703.04,703.6783
1989-09-11,704.08,710.31,704.08,709.4928
1989-09-11,709.57,712.37,708.5,711.0564
1989-09-11,711.01,711.01,706.06,709.6557
1989-09-11,711.16,716.2,711.16,714.9719
1989-09-11,715.13,717.98,714.8,715.5303
1989-09-11,715.76,718.44,714.46,717.5261
1989-09-11,718.18,720.53,718.08,719.3638
1989-09-11,719.34,722.7,718.25,722.3632
1989-09-11,723.43,726.88,723.43,726.0438
1989-09-11,727.2,727.58,722.21,724.1388
1989-09-11,722.38,725.0,721.76,724.9587
1989-09-11,724.94,724.94,721.75,722.2352
1989-09-11,722.44,729.42,722.44,727.5916
1989-09-11,727.72,728.81,726.57,727.4601
1989-09-11,731.5,736.24,726.44,732.5279
1989-09-11,725.65,727.87,724.3,727.1148
1989-09-11,728.13,730.36,724.25,726.6456
1989-09-11,728.6,729.38,725.86,728.2342
1989-09-11,728.15,728.15,721.74,726.308
1989-09-11,726.31,727.72,723.82,724.1527
1989-09-11,724.15,724.86,721.4,724.3264
1989-09-11,724.49,726.73,724.4,725.6826
1989-09-11,725.49,729.7,723.86,725.3693
1989-09-11,724.69,724.69,716.36,721.9639
1989-09-11,721.83,721.83,710.87,710.9933
1989-09-11,711.5,716.04,711.5,714.6573
1989-09-11,716.81,721.96,716.81,719.5696
1989-09-11,719.9,719.93,712.96,713.1045
1989-09-11,713.93,718.03,713.77,716.3107
1989-09-11,715.44,715.44,705.1,705.0977
1989-09-11,705.08,705.5,700.97,701.6769
1989-09-11,701.56,703.73,698.9,702.9822
1989-09-11,703.0,711.1,703.0,710.3262
1989-09-11,710.11,710.11,703.08,704.367
1989-09-11,706.12,709.21,701.73,702.5775
1989-09-11,704.67,707.28,703.36,704.3788
1989-09-11,705.27,707.05,703.96,705.0529
1989-09-11,701.41,704.67,700.06,703.7094
1989-09-11,703.65,709.59,703.62,708.6144
1989-09-11,708.71,712.75,708.71,712.1257
1989-09-11,712.5,716.55,712.5,715.3936
1989-09-11,714.12,716.19,708.31,712.458
1989-09-11,712.8,717.55,711.99,716.3936
1989-09-11,717.63,718.98,708.72,710.2888
1989-09-11,709.66,709.66,706.65,707.7716
1989-09-11,710.37,712.27,709.84,711.5591
1989-09-11,711.76,715.65,711.76,714.6556
1989-09-11,714.84,719.81,714.84,719.7938
1989-09-11,719.76,719.76,715.62,715.8749
1989-09-11,715.92,716.62,713.5,714.2186
1989-09-11,714.26,716.53,709.81,711.1875
1989-09-11,711.22,712.76,708.1,710.8445
1989-09-11,711.4,713.6,709.45,713.3443
1989-09-11,713.06,713.51,710.75,711.6179
1989-09-11,710.61,713.48,710.61,713.1904
1989-09-11,711.9,714.44,709.31,711.7459
1989-09-11,712.95,714.89,710.15,711.3306
1989-09-11,713.23,716.86,710.32,715.1536
1989-09-11,714.08,715.2,713.46,714.8275
1989-09-11,714.97,718.13,714.51,717.4718
1989-09-11,718.32,720.17,717.26,718.7618
1989-09-11,718.76,721.59,718.76,721.3674
1989-09-11,721.47,725.67,721.47,725.1653
1989-09-11,725.25,729.48,725.25,729.2438
1989-09-11,728.16,731.13,728.1,730.3655
1989-09-11,730.37,731.39,727.11,727.7999
1989-09-11,727.88,730.48,725.4,727.0121
1989-09-11,727.51,727.85,725.65,727.5295
1989-09-11,727.66,727.66,721.22,722.7015
1989-09-11,722.83,726.78,722.83,725.8496
1989-09-11,725.97,727.3,724.98,727.1836
1989-09-11,727.12,728.77,725.77,727.4531
1989-09-11,727.48,728.37,725.45,725.6014
1989-09-11,724.88,725.57,720.82,725.5277
1989-09-11,725.82,728.99,725.82,727.0294
1989-09-11,727.04,728.65,721.65,722.0087
1989-09-11,723.0,724.84,722.95,724.0117
1989-09-11,723.79,723.79,717.2,721.2383
1989-09-11,722.25,726.2,720.6,723.6031
1989-09-11,723.5,735.66,723.5,735.17
1989-09-11,733.48,733.71,730.44,732.3005
1989-09-11,732.43,733.65,731.38,731.9747
1989-09-11,733.0,736.57,732.1,732.4838
1989-09-11,732.49,732.49,724.31,726.8618
1989-09-11,726.83,730.1,724.66,729.5107
1989-09-11,729.47,735.38,729.29,734.8762
1989-09-11,733.42,736.44,729.62,730.8188
1989-09-11,730.72,731.81,728.94,731.2371
1989-09-11,731.12,733.5,726.99,732.4533
1989-09-11,732.11,735.86,731.77,734.9576
1989-09-11,733.69,739.01,733.55,737.3101
1989-09-11,735.82,738.04,733.12,738.0427
1989-09-11,737.65,737.65,730.62,734.7614
1989-09-11,735.89,741.32,735.37,740.6771
1989-09-11,740.85,745.18,740.85,744.2496
1989-09-11,744.89,746.96,744.12,745.4741
1989-09-11,746.32,750.42,746.32,749.9612
1989-09-11,749.89,752.05,749.76,750.7291
1989-09-11,750.73,752.74,750.73,752.3058
1989-09-11,754.44,756.06,751.64,752.8973
1989-09-11,753.59,761.26,753.32,761.0787
1989-09-11,762.03,766.19,760.63,764.4031
1989-09-11,764.42,771.01,763.58,767.8214
1989-09-11,767.86,769.89,757.05,767.9188
1989-09-11,773.97,781.47,773.97,776.7516
1989-09-11,776.6,777.76,771.78,772.0981
1989-09-11,772.01,772.35,766.56,766.7857
1989-09-11,766.38,770.12,765.12,768.5827
1989-09-11,771.16,773.43,770.11,771.9223
1989-09-11,772.25,773.88,771.05,773.8533
1989-09-11,775.3,776.26,773.79,774.0383
1989-09-11,774.04,776.3,773.51,774.4835
1989-09-11,774.5,779.3,774.5,776.5961
1989-09-11,778.92,782.31,777.53,780.7579
1989-09-11,780.76,788.55,780.76,786.9666
1989-09-11,785.25,788.68,785.05,786.2987
1989-09-11,786.82,789.25,784.44,784.7562
1989-09-11,784.76,791.57,784.76,789.6818
1989-09-11,789.36,789.67,786.89,788.3181
1989-09-11,788.26,790.62,788.15,790.1144
1989-09-11,790.39,790.83,787.75,788.5875
1989-09-11,790.02,790.61,789.0,790.5638
1989-09-11,790.42,791.61,785.33,785.3293
1989-09-11,785.58,797.37,785.58,797.2051
1989-09-11,798.72,802.0,798.72,801.4602
1989-09-11,803.57,804.56,800.02,804.0187
1989-09-11,804.75,810.9,804.75,810.8978
1989-09-11,811.07,812.76,809.9,811.5916
1989-09-11,812.35,814.58,810.27,812.5461
1989-09-11,810.64,813.27,808.11,812.416
1989-09-11,812.43,825.61,812.43,825.6093
1989-09-11,826.1,836.47,826.1,836.202
1989-09-11,836.37,844.01,828.29,830.4169
1989-09-11,831.68,835.86,828.99,834.0024
1989-09-11,833.95,835.17,831.62,833.5867
1989-09-11,834.21,840.84,834.21,840.832
1989-09-11,840.91,850.03,840.33,850.0042
1989-09-11,849.87,858.22,849.87,857.2858
1989-09-11,858.27,865.6,853.39,860.7592
1989-09-11,861.58,863.62,855.81,859.5719
1989-09-11,861.47,868.0,859.47,867.9961
1989-09-11,867.96,870.15,863.43,865.5588
1989-09-11,863.67,864.07,857.46,860.8589
1989-09-11,864.49,867.89,856.35,857.8785
1989-09-11,854.11,859.18,847.99,848.6389
1989-09-11,847.47,859.29,838.6,841.0663
1989-09-11,836.5,845.11,804.84,812.3123
1989-09-11,809.42,834.24,797.26,832.5222
1989-09-11,832.94,844.66,830.21,830.2307
1989-09-11,831.88,832.41,796.86,796.8939
1989-09-11,798.18,808.32,772.75,802.4946
1989-09-11,804.7,817.54,802.07,813.2919
1989-09-11,810.96,819.21,809.83,817.4567
1989-09-11,815.78,831.84,813.5,830.1801
1989-09-11,833.22,837.68,826.65,837.6453
1989-09-11,836.55,840.19,832.17,833.9615
1989-09-11,833.96,839.94,828.03,831.275
1989-09-11,834.57,842.96,830.09,830.1971
1989-09-11,832.47,837.02,828.59,831.0536
1989-09-11,831.17,842.22,831.17,842.1334
1989-09-11,842.51,849.43,842.51,849.4117
1989-09-11,847.84,848.56,831.4,831.3992
1989-09-11,832.91,839.07,827.33,827.3513
1989-09-11,827.86,832.06,810.47,818.885
1989-09-11,814.41,820.63,805.53,819.6066
1989-09-11,818.68,830.63,814.41,828.8801
1989-09-11,830.87,835.05,827.4,834.8232
1989-09-11,834.3,834.3,822.2,828.6767
1989-09-11,829.94,832.51,828.59,831.155
1989-09-11,832.28,844.2,832.28,844.1996
1989-09-11,846.04,850.07,844.93,846.667
1989-09-11,849.54,852.83,839.47,840.7905
1989-09-11,841.01,845.58,837.51,839.1358
1989-09-11,839.61,842.87,837.28,838.5887
1989-09-11,838.63,842.99,837.81,838.1733
1989-09-11,838.15,838.15,821.5,827.2485
1989-09-11,827.45,833.24,827.45,832.3379
1989-09-11,832.38,837.72,829.2,831.5991
1989-09-11,827.09,827.16,813.7,813.9521
1989-09-11,814.5,819.64,797.81,798.0488
1989-09-11,798.69,822.07,798.69,821.2816
1989-09-11,821.82,826.34,800.49,805.5547
1989-09-11,799.04,805.96,790.23,795.5923
1989-09-11,795.76,810.53,790.81,806.9718
1989-09-11,801.68,802.16,776.66,784.1133
1989-09-11,784.2,797.55,782.57,793.7167
1989-09-11,793.27,809.73,782.34,808.1083
1989-09-11,813.28,821.64,810.73,819.1583
1989-09-11,813.52,818.36,796.76,801.6182
1989-09-11,806.73,811.77,798.94,799.6276
1989-09-11,802.51,810.52,802.51,809.3124
1989-09-11,807.3,814.1,806.09,806.7064
1989-09-11,810.8,814.89,807.58,810.3243
1989-09-11,812.83,815.99,802.94,805.731
1989-09-11,810.82,814.75,807.1,811.7555
1989-09-11,820.15,828.42,819.71,826.9391
1989-09-11,827.7,834.77,827.7,831.0247
1989-09-11,831.83,832.64,824.15,827.9939
1989-09-11,828.63,829.38,816.3,819.5165
1989-09-11,819.53,826.61,816.6,821.3026
1989-09-11,821.79,826.29,804.33,808.3237
1989-09-11,807.2,813.57,800.13,811.3869
1989-09-11,815.8,826.4,814.92,824.2719
1989-09-11,824.78,836.66,824.78,828.4086
1989-09-11,828.43,836.58,825.29,825.3098
1989-09-11,824.96,826.81,816.3,826.6423
1989-09-11,826.31,828.17,820.02,820.783
1989-09-11,818.28,819.11,806.84,817.1602
1989-09-11,816.12,829.74,812.65,827.8447
1989-09-11,828.36,832.28,827.7,830.8176
1989-09-11,830.82,830.82,822.81,827.1221
1989-09-11,827.32,830.35,823.2,830.0103
1989-09-11,830.22,833.55,828.97,832.9297
1989-09-11,833.21,835.58,832.11,834.8109
1989-09-11,834.73,838.8,834.73,836.1132
1989-09-11,835.9,835.9,827.4,831.0244
1989-09-11,831.11,839.68,831.11,837.9358
1989-09-11,837.81,841.12,833.19,835.2443
1989-09-11,835.32,835.87,832.41,834.252
1989-09-11,837.11,840.88,836.13,838.85
1989-09-11,839.46,843.67,834.53,834.8319
1989-09-11,834.83,841.19,832.22,841.1861
1989-09-11,840.21,844.22,836.13,842.9164
1989-09-11,842.91,847.25,842.11,844.4909
1989-09-11,842.01,843.59,834.38,837.7731
1989-09-11,837.77,845.81,837.77,844.7461
1989-09-11,844.72,845.14,838.1,840.7598
1989-09-11,840.78,847.41,840.78,846.5786
1989-09-11,846.87,856.3,846.87,856.1841
1989-09-11,856.56,861.93,855.2,861.0901
