,PandemicDate,DailyNewCases,DailyNewDeaths,StockTicker,OpenPrice,Highest,Lowest,Closing,TradingVolume,VolumnWeightedAVGPrice,Transactions
1373,2020-03-15,1046.0,17.0,MRNA,23.76,27.8,22.22,26.49,39850785.0,25.7404,249726.0
1374,2020-03-16,1336.0,21.0,MRNA,29.36,32.7,27.3148,28.18,44484144.0,29.9634,282956.0
1375,2020-03-17,2442.0,25.0,MRNA,27.13,32.54,26.55,31.58,28702290.0,30.7496,201241.0
1376,2020-03-18,3738.0,52.0,MRNA,32.78,34.98,25.19,28.27,36952753.0,30.2978,219410.0
1377,2020-03-19,5346.0,67.0,MRNA,29.25,30.23,26.2,28.2,16522449.0,28.5833,105473.0
1378,2020-03-22,10145.0,148.0,MRNA,28.71,29.81,26.25,26.57,11080845.0,27.8765,87302.0
1379,2020-03-23,11438.0,176.0,MRNA,27.09,27.25,24.36,25.82,12550494.0,25.2796,89227.0
1380,2020-03-24,12894.0,260.0,MRNA,25.0,27.98,24.79,27.13,9651543.0,26.7055,73053.0
1381,2020-03-25,14569.0,308.0,MRNA,27.56,28.79,27.56,27.94,5585886.0,28.1282,45516.0
1382,2020-03-26,18906.0,371.0,MRNA,28.37,31.09,27.95,30.05,12408297.0,29.8283,94248.0
1383,2020-03-29,20783.0,537.0,MRNA,30.59,31.69,28.27,30.48,10749923.0,30.0131,79868.0
1384,2020-03-30,24126.0,836.0,MRNA,30.6,30.98,29.2,29.95,6027880.0,29.9187,46300.0
1385,2020-03-31,26222.0,1089.0,MRNA,30.05,30.94,29.44,29.67,7004587.0,29.925,53297.0
1386,2020-04-01,27652.0,1291.0,MRNA,30.6,33.39,29.84,33.2,15934404.0,32.001,112798.0
1387,2020-04-02,29219.0,1209.0,MRNA,32.81,35.66,32.72,34.84,16896224.0,34.2865,122303.0
1388,2020-04-05,26552.0,1463.0,MRNA,34.91,35.185,33.33,34.64,10841594.0,34.4042,81057.0
1389,2020-04-06,31450.0,1550.0,MRNA,33.81,34.03,30.9801,32.02,10104337.0,32.1762,77432.0
1390,2020-04-07,34267.0,2210.0,MRNA,32.36,32.94,31.7501,32.42,4119844.0,32.3811,35289.0
1391,2020-04-08,33371.0,2263.0,MRNA,32.55,32.92,31.32,31.86,4861753.0,32.0905,41192.0
1392,2020-04-12,26087.0,1834.0,MRNA,32.0,32.98,31.71,32.9,5603883.0,32.4756,39014.0
1393,2020-04-13,27318.0,1750.0,MRNA,34.0,34.99,33.15,34.66,8126897.0,34.2509,56373.0
1394,2020-04-14,29704.0,2547.0,MRNA,34.64,38.45,33.72,37.25,15682994.0,36.8545,113321.0
1395,2020-04-15,31999.0,2720.0,MRNA,38.0735,41.55,36.62,40.6,20670718.0,40.0524,141461.0
1396,2020-04-16,30804.0,2244.0,MRNA,48.99,49.0,43.38,46.85,32285976.0,46.4736,233372.0
1397,2020-04-19,26099.0,1661.0,MRNA,45.0,54.95,44.51,51.69,34102467.0,51.9928,242746.0
1398,2020-04-20,28525.0,1979.0,MRNA,53.0,56.38,43.11,49.26,39641959.0,50.149,274547.0
1399,2020-04-21,27552.0,2733.0,MRNA,50.61,51.82,49.06,51.2,11689439.0,50.466,79788.0
1400,2020-04-22,31952.0,2451.0,MRNA,49.1,50.7,46.89,47.44,15150524.0,48.7451,111242.0
1401,2020-04-23,34194.0,2401.0,MRNA,47.15,50.5,47.1416,50.5,11712457.0,49.3298,84779.0
1402,2020-04-26,27333.0,1239.0,MRNA,51.53,51.7,47.3,48.05,13744397.0,48.8317,108212.0
1403,2020-04-27,24192.0,1447.0,MRNA,50.4,50.45,47.17,47.88,13067207.0,48.6672,93168.0
1404,2020-04-28,26947.0,2485.0,MRNA,46.6,46.9497,45.01,46.37,11761966.0,46.007,97347.0
1405,2020-04-29,30291.0,2478.0,MRNA,46.78,48.37,45.82,45.99,7741871.0,47.0714,61802.0
1406,2020-04-30,31271.0,2319.0,MRNA,48.71,50.45,46.29,47.93,21701291.0,48.3322,158399.0
1407,2020-05-03,26026.0,1243.0,MRNA,48.05,50.5,48.0,50.5,10460549.0,49.2964,82311.0
1408,2020-05-04,24949.0,1367.0,MRNA,50.48,50.96,47.23,49.34,11160180.0,48.879,86252.0
1409,2020-05-05,26449.0,2342.0,MRNA,48.45,49.25,47.5201,48.95,6692345.0,48.4015,54041.0
1410,2020-05-06,25789.0,2562.0,MRNA,55.78,55.99,51.06,53.19,30942700.0,53.5714,217836.0
1411,2020-05-07,29770.0,2163.0,MRNA,53.06,59.88,52.15,59.25,24135545.0,57.2702,184524.0
1412,2020-05-10,20314.0,1291.0,MRNA,59.6,67.67,59.1401,66.9,34852044.0,64.722,257257.0
1413,2020-05-11,18708.0,1106.0,MRNA,65.99,68.49,62.02,62.35,25934464.0,64.7041,214499.0
1414,2020-05-12,24559.0,1843.0,MRNA,63.8003,66.97,60.29,65.18,22125959.0,64.5227,159245.0
1415,2020-05-13,23230.0,1842.0,MRNA,64.79,65.39,61.44,64.56,12198249.0,63.5314,96713.0
1416,2020-05-14,27117.0,1762.0,MRNA,63.79,67.67,63.01,66.69,16341869.0,65.6862,116764.0
1417,2020-05-17,20137.0,925.0,MRNA,86.14,87.0,75.66,80.0,81209374.0,82.2975,702661.0
1418,2020-05-18,23133.0,1094.0,MRNA,78.07,79.75,70.32,71.67,64932254.0,74.7477,547748.0
1419,2020-05-19,22501.0,1576.0,MRNA,70.01,74.48,67.41,73.47,53655278.0,71.5826,389697.0
1420,2020-05-20,23395.0,1411.0,MRNA,73.05,73.16,65.31,67.05,35317971.0,67.5813,304640.0
1421,2020-05-21,27865.0,1479.0,MRNA,69.93,70.6,67.14,69.0,28912678.0,69.0202,227957.0
1422,2020-05-25,18442.0,689.0,MRNA,66.4,66.59,57.05,57.71,40332555.0,61.4105,360926.0
1423,2020-05-26,19442.0,825.0,MRNA,51.2,53.34,46.1301,52.18,59514749.0,50.8037,423334.0
1424,2020-05-27,21346.0,1488.0,MRNA,53.5,59.11,53.35,55.54,32308594.0,56.4003,245802.0
1425,2020-05-28,24250.0,1246.0,MRNA,57.45,61.65,56.56,61.5,38224872.0,59.5487,205248.0
1426,2020-05-31,20539.0,702.0,MRNA,62.76,63.9,60.51,62.18,21257477.0,61.8371,168744.0
1427,2020-06-01,18518.0,723.0,MRNA,58.7,59.95,55.3553,59.87,21701140.0,58.2218,174301.0
1428,2020-06-02,23668.0,1153.0,MRNA,57.51,63.37,57.1,59.89,20811530.0,60.186,162093.0
1429,2020-06-03,21682.0,1115.0,MRNA,61.61,61.93,58.52,60.59,13503951.0,60.1611,124659.0
1430,2020-06-04,23575.0,1042.0,MRNA,58.49,59.19,56.63,58.19,14677935.0,57.8399,143530.0
1431,2020-06-07,19269.0,444.0,MRNA,58.3,59.38,56.72,59.1,11249314.0,58.4172,106013.0
1432,2020-06-08,18665.0,664.0,MRNA,58.55,59.405,57.73,58.23,7600166.0,58.4387,72406.0
1433,2020-06-09,19938.0,979.0,MRNA,58.8,60.72,58.6,60.07,11074361.0,59.6094,99493.0
1434,2020-06-10,22227.0,1018.0,MRNA,62.95,66.6867,58.77,60.2,32085168.0,62.7706,268733.0
1435,2020-06-11,24165.0,884.0,MRNA,62.355,63.63,60.29,62.0,14742913.0,61.6927,138889.0
1436,2020-06-14,19673.0,377.0,MRNA,65.9,66.98,63.424,66.57,19339289.0,65.3132,166047.0
1437,2020-06-15,20378.0,490.0,MRNA,66.31,66.6,62.6,64.34,16537847.0,63.8851,150723.0
1438,2020-06-16,27614.0,813.0,MRNA,63.6,65.88,62.58,63.31,13615975.0,63.8081,90005.0
1439,2020-06-17,28082.0,848.0,MRNA,63.03,65.4,62.58,64.95,10914379.0,64.5045,73008.0
1440,2020-06-18,30025.0,732.0,MRNA,64.99,66.45,64.01,66.35,16076734.0,65.4663,76932.0
1441,2020-06-21,27255.0,312.0,MRNA,65.92,66.29,62.12,64.75,13586383.0,64.2653,98340.0
1442,2020-06-22,32220.0,418.0,MRNA,64.1,65.08,62.74,62.94,12361339.0,63.5136,94593.0
1443,2020-06-23,38161.0,869.0,MRNA,63.23,66.1559,63.14,64.84,14377115.0,64.9322,112549.0
1444,2020-06-24,40770.0,854.0,MRNA,67.0,67.0,58.51,62.0,26905664.0,61.9458,219001.0
1445,2020-06-25,42303.0,668.0,MRNA,60.71,62.29,59.14,61.28,13866283.0,60.818,98820.0
1446,2020-06-28,41309.0,352.0,MRNA,61.82,63.0,59.4,62.08,8074205.0,61.4645,72872.0
1447,2020-06-29,42962.0,420.0,MRNA,62.18,65.159,61.8,64.21,11955169.0,64.0188,98417.0
1448,2020-06-30,51208.0,696.0,MRNA,63.0,63.73,59.12,61.59,17916470.0,60.4378,150054.0
1449,2020-07-01,54627.0,689.0,MRNA,60.0,61.8,55.8097,58.57,26544378.0,58.634,209989.0
1450,2020-07-05,45510.0,377.0,MRNA,58.55,60.73,57.1,59.15,9977316.0,59.4696,85346.0
1451,2020-07-06,52258.0,481.0,MRNA,58.8,61.5,57.44,61.09,8904341.0,59.6945,83262.0
1452,2020-07-07,60201.0,1034.0,MRNA,60.79,62.46,59.45,61.58,7590861.0,61.1807,68025.0
1453,2020-07-08,65801.0,972.0,MRNA,62.09,65.35,58.88,64.97,20646142.0,63.2446,166196.0
1454,2020-07-09,65065.0,1032.0,MRNA,64.65,64.93,62.32,62.61,7407545.0,63.1502,68311.0
1455,2020-07-12,59022.0,537.0,MRNA,63.89,77.7499,63.8,71.78,56617291.0,72.1974,436372.0
1456,2020-07-13,62965.0,594.0,MRNA,74.0,76.9486,70.6201,75.04,38708760.0,76.9964,334684.0
1457,2020-07-14,71190.0,990.0,MRNA,87.52,88.37,78.01,80.22,90748349.0,82.556,795543.0
1458,2020-07-15,75296.0,1079.0,MRNA,80.1598,84.2899,79.6,81.81,27277409.0,82.0125,246923.0
1459,2020-07-16,75132.0,1042.0,MRNA,83.35,95.21,82.61,94.85,103509162.0,91.2435,717460.0
1460,2020-07-19,63931.0,576.0,MRNA,87.86,90.85,78.05,82.68,78391296.0,83.8482,686426.0
1461,2020-07-20,59392.0,700.0,MRNA,80.91,82.43,79.07,80.86,26185580.0,80.7966,232975.0
1462,2020-07-21,71488.0,1259.0,MRNA,79.61,84.12,79.11,83.225,27274018.0,81.7604,217903.0
1463,2020-07-22,74287.0,1311.0,MRNA,82.05,82.68,72.2,75.33,29288088.0,77.8587,280298.0
1464,2020-07-23,71183.0,1201.0,MRNA,69.05,73.9,66.54,73.21,27797477.0,71.5131,242482.0
1465,2020-07-26,54184.0,857.0,MRNA,80.63,80.98,76.16,79.91,44710713.0,78.8943,373459.0
1466,2020-07-27,58584.0,944.0,MRNA,81.0,83.85,79.5,81.49,32946885.0,81.7204,257304.0
1467,2020-07-28,69147.0,1441.0,MRNA,81.98,82.82,76.5502,79.51,24453924.0,78.9162,208439.0
1468,2020-07-29,68607.0,1427.0,MRNA,78.0,79.25,76.8,77.63,13101985.0,77.8519,115021.0
1469,2020-07-30,70807.0,1398.0,MRNA,78.2,78.44,73.6038,74.1,14223411.0,75.2397,148680.0
1470,2020-08-02,47247.0,646.0,MRNA,74.98,77.99,73.03,77.98,13382327.0,75.7754,131972.0
1471,2020-08-03,47887.0,773.0,MRNA,78.192,78.62,75.5,78.46,10126500.0,77.4049,107861.0
1472,2020-08-04,57829.0,1376.0,MRNA,77.49,77.49,73.69,75.8,19859902.0,75.2208,203166.0
1473,2020-08-05,57525.0,1347.0,MRNA,75.79,76.25,73.12,73.76,11691503.0,73.9305,128605.0
1474,2020-08-06,59878.0,1372.0,MRNA,74.38,75.39,73.01,74.1,8771437.0,74.1257,100508.0
1475,2020-08-09,46718.0,655.0,MRNA,74.27,75.0,71.41,72.01,8678274.0,72.5191,108514.0
1476,2020-08-10,47898.0,678.0,MRNA,69.52,71.4,67.0,68.97,18118727.0,70.7171,197661.0
1477,2020-08-11,57630.0,1398.0,MRNA,75.67,75.75,68.3,69.52,50471491.0,70.6583,422266.0
1478,2020-08-12,57335.0,1432.0,MRNA,69.09,69.18,67.05,67.83,15055934.0,67.9055,157229.0
1479,2020-08-13,55180.0,1346.0,MRNA,68.06,70.36,67.86,69.15,12799582.0,69.1346,112299.0
1480,2020-08-16,38213.0,665.0,MRNA,69.14,70.78,68.38,69.76,8749112.0,69.3394,93094.0
1481,2020-08-17,40208.0,655.0,MRNA,68.28,69.7,65.23,67.03,11329150.0,67.2623,118048.0
1482,2020-08-18,46799.0,1311.0,MRNA,66.74,69.17,66.6,68.0,8558809.0,68.293,86934.0
1483,2020-08-19,46476.0,1278.0,MRNA,67.79,68.0,66.63,67.81,6346700.0,67.2219,72991.0
1484,2020-08-20,46889.0,1152.0,MRNA,67.5,68.02,65.6,66.45,6935608.0,66.5203,81054.0
1485,2020-08-23,35316.0,620.0,MRNA,67.15,67.85,62.88,64.88,13143244.0,64.9367,143533.0
1486,2020-08-24,38988.0,573.0,MRNA,64.32,66.696,63.55,66.25,7798501.0,65.7284,75091.0
1487,2020-08-25,44320.0,1170.0,MRNA,67.62,71.64,66.03,70.5,28768082.0,69.3663,241138.0
1488,2020-08-26,44678.0,1282.0,MRNA,69.98,70.32,67.01,68.03,9262562.0,67.9468,101384.0
1489,2020-08-27,46333.0,1154.0,MRNA,68.04,68.95,67.15,67.49,6383705.0,67.7475,74029.0
1490,2020-08-30,34573.0,535.0,MRNA,67.14,67.2,62.54,64.89,15271802.0,64.004,167247.0
1491,2020-08-31,36441.0,609.0,MRNA,63.54,64.5,62.5,63.32,8200671.0,63.2472,94410.0
1492,2020-09-01,44107.0,1094.0,MRNA,62.84,64.89,61.3805,64.72,9874614.0,63.1079,103658.0
1493,2020-09-02,42666.0,1078.0,MRNA,65.65,69.35,64.3,64.84,14307317.0,66.5892,142191.0
1494,2020-09-03,46478.0,1077.0,MRNA,64.99,65.0,59.01,62.6,11653287.0,61.6807,131944.0
1495,2020-09-07,24749.0,439.0,MRNA,57.75,58.6,54.21,54.34,17706208.0,55.9548,176745.0
1496,2020-09-08,28843.0,560.0,MRNA,56.03,57.19,54.51,56.9,9355441.0,56.0828,93458.0
1497,2020-09-09,37660.0,1082.0,MRNA,57.0408,60.32,56.87,57.56,7985321.0,58.9974,75503.0
1498,2020-09-10,40599.0,977.0,MRNA,58.49,59.51,57.45,59.34,4821869.0,58.6124,49520.0
1499,2020-09-13,34095.0,510.0,MRNA,60.15,63.85,60.115,63.67,8926879.0,62.8808,89332.0
1500,2020-09-14,35852.0,546.0,MRNA,65.0274,68.41,64.2293,66.88,9101184.0,66.5391,96081.0
1501,2020-09-15,40612.0,1105.0,MRNA,67.64,70.04,66.73,68.84,11398006.0,68.8545,104709.0
1502,2020-09-16,41730.0,947.0,MRNA,68.5,70.9,64.6,67.89,13275199.0,68.0115,119916.0
1503,2020-09-17,47637.0,824.0,MRNA,68.28,70.0,66.1,69.87,13206193.0,68.7456,86312.0
1504,2020-09-20,33109.0,411.0,MRNA,68.6,69.48,65.46,69.26,8223034.0,67.6129,71714.0
1505,2020-09-21,35441.0,441.0,MRNA,67.5,69.19,66.67,68.72,6303612.0,68.2331,53123.0
1506,2020-09-22,38676.0,906.0,MRNA,67.865,68.62,65.77,67.16,6919352.0,67.2072,61091.0
1507,2020-09-23,43725.0,978.0,MRNA,65.5,66.77,63.64,65.17,5565191.0,65.1723,59789.0
1508,2020-09-24,46029.0,846.0,MRNA,65.8865,69.73,65.67,69.47,9190629.0,68.7635,85601.0
1509,2020-09-27,32756.0,422.0,MRNA,69.59,71.5,69.1,70.55,7337397.0,70.3452,74938.0
1510,2020-09-28,37416.0,448.0,MRNA,70.46,71.34,69.5851,70.52,6294318.0,70.7415,60754.0
1511,2020-09-29,45435.0,903.0,MRNA,72.51,75.39,70.16,70.75,15690706.0,72.5318,132288.0
1512,2020-09-30,43285.0,867.0,MRNA,69.57,70.2,68.16,70.03,6838969.0,69.4327,71776.0
1513,2020-10-01,47626.0,838.0,MRNA,67.9,72.77,67.25,68.81,8004919.0,70.4747,76692.0
1514,2020-10-04,34030.0,423.0,MRNA,69.64,72.02,69.05,71.95,6518121.0,70.9238,61055.0
1515,2020-10-05,40289.0,507.0,MRNA,72.0,73.92,70.31,71.04,7285512.0,72.2016,71034.0
1516,2020-10-06,47832.0,749.0,MRNA,71.23,73.24,70.959,72.37,4190611.0,72.3238,44337.0
1517,2020-10-07,50958.0,908.0,MRNA,73.5,73.76,72.01,72.93,4023816.0,72.7686,39868.0
1518,2020-10-08,59768.0,902.0,MRNA,73.42,73.67,72.39,73.0,4774015.0,73.0711,48698.0
1519,2020-10-11,42328.0,387.0,MRNA,73.61,75.8514,72.92,75.31,7590764.0,74.7906,75907.0
1520,2020-10-12,46966.0,438.0,MRNA,75.93,81.37,75.52,78.29,13669187.0,78.6359,131188.0
1521,2020-10-13,56148.0,744.0,MRNA,80.01,80.01,76.3252,76.56,6643833.0,77.7809,71750.0
1522,2020-10-14,60324.0,960.0,MRNA,75.48,76.49,73.7101,75.58,5014595.0,75.1188,53509.0
1523,2020-10-15,66703.0,842.0,MRNA,76.06,76.93,73.665,73.94,4693584.0,74.7455,55592.0
1524,2020-10-18,47729.0,567.0,MRNA,73.97,74.09,70.5,70.96,6931283.0,71.6632,75043.0
1525,2020-10-19,55702.0,544.0,MRNA,72.07,73.1,70.65,71.31,5441299.0,71.9702,58680.0
1526,2020-10-20,66579.0,929.0,MRNA,71.57,71.5784,68.06,68.37,4614813.0,69.6563,55128.0
1527,2020-10-21,67962.0,1198.0,MRNA,68.5035,72.53,68.4,70.84,5212065.0,70.9394,54500.0
1528,2020-10-22,76884.0,988.0,MRNA,72.3,72.3997,68.8,70.53,3735087.0,70.1739,45998.0
1529,2020-10-25,62706.0,471.0,MRNA,70.36,71.32,68.7,70.24,3872799.0,69.94,44391.0
1530,2020-10-26,69228.0,690.0,MRNA,70.45,71.35,68.81,70.67,3812879.0,70.1795,36683.0
1531,2020-10-27,80943.0,997.0,MRNA,68.95,69.47,65.4899,65.74,6043991.0,66.7305,75479.0
1532,2020-10-28,84623.0,1059.0,MRNA,68.35,74.539,66.23,71.28,13776433.0,71.3066,128857.0
1533,2020-10-29,94564.0,1014.0,MRNA,70.8,71.49,66.85,67.47,7085797.0,68.0181,77750.0
1534,2020-11-01,76208.0,640.0,MRNA,68.02,68.6,66.55,67.11,4650268.0,67.2133,50918.0
1535,2020-11-02,86477.0,722.0,MRNA,66.75,69.25,66.59,69.08,4366542.0,67.9749,50874.0
1536,2020-11-03,102647.0,1240.0,MRNA,68.97,71.55,68.9188,69.81,5442067.0,70.0429,56146.0
1537,2020-11-04,112483.0,1389.0,MRNA,71.09,71.59,70.16,71.48,4449850.0,70.9238,48052.0
1538,2020-11-05,128733.0,1311.0,MRNA,71.42,74.16,70.87,72.45,5841047.0,72.5319,52774.0
1539,2020-11-08,110040.0,875.0,MRNA,77.75,80.25,75.42,77.74,20240413.0,78.0612,170158.0
1540,2020-11-09,121350.0,892.0,MRNA,80.0,80.38,73.52,76.05,10496595.0,76.3123,100453.0
1541,2020-11-10,155190.0,1484.0,MRNA,77.05,83.98,76.13,82.44,18576496.0,81.5156,157659.0
1542,2020-11-11,148829.0,1596.0,MRNA,85.18,87.93,83.83,87.81,21750394.0,86.3843,195866.0
1543,2020-11-12,166517.0,1461.0,MRNA,86.62,90.53,85.22,89.39,14176721.0,88.8971,134923.0
1544,2020-11-15,145948.0,995.0,MRNA,100.31,103.2,93.3,97.95,70853055.0,97.7652,696506.0
1545,2020-11-16,153727.0,1085.0,MRNA,97.23,97.8,91.6,93.15,26171963.0,93.5368,283164.0
1546,2020-11-17,174260.0,1700.0,MRNA,93.87,94.0,88.6103,88.89,21823450.0,89.9744,232208.0
1547,2020-11-18,175339.0,2173.0,MRNA,90.0,94.65,89.5114,92.77,16002015.0,92.6463,158254.0
1548,2020-11-19,199491.0,2190.0,MRNA,95.0,98.43,94.82,97.61,15306303.0,97.2027,158991.0
1549,2020-11-22,148577.0,1136.0,MRNA,100.77,101.77,98.62,101.03,16359624.0,100.6008,180898.0
1550,2020-11-23,170596.0,1424.0,MRNA,98.4,99.89,93.54,98.56,12515336.0,97.8241,135425.0
1551,2020-11-24,185862.0,2202.0,MRNA,99.03,109.29,98.65,109.18,25850691.0,105.6208,255845.0
1552,2020-11-26,166081.0,1711.0,MRNA,115.12,130.06,114.86,127.03,43428295.0,124.4089,396213.0
1553,2020-11-29,150268.0,1112.0,MRNA,144.0,153.8699,141.05,152.74,73203064.0,147.8858,777569.0
1554,2020-11-30,163719.0,1672.0,MRNA,177.66,178.5,130.33,141.01,125552341.0,153.0404,1421464.0
1555,2020-12-01,190484.0,2742.0,MRNA,138.63,149.7999,128.1,143.0,51217334.0,142.8639,525442.0
1556,2020-12-02,209605.0,2963.0,MRNA,143.5,159.11,143.0101,157.26,38656507.0,151.1326,393240.0
1557,2020-12-03,223781.0,2933.0,MRNA,157.59,157.82,148.51,152.52,27704832.0,152.3375,307435.0
1558,2020-12-06,180637.0,1477.0,MRNA,155.03,163.98,152.97,159.52,31409838.0,159.9256,337451.0
1559,2020-12-07,192415.0,1862.0,MRNA,165.75,170.51,164.3,169.86,27738717.0,167.4034,327301.0
1560,2020-12-08,217668.0,2907.0,MRNA,170.2,170.8,147.2,156.59,40951695.0,160.437,472772.0
1561,2020-12-09,224253.0,3340.0,MRNA,151.13,159.5,148.0101,155.69,22059469.0,154.9892,244794.0
1562,2020-12-10,230473.0,3131.0,MRNA,159.7,163.75,155.89,156.93,22069857.0,159.5624,232778.0
1563,2020-12-13,189978.0,1697.0,MRNA,163.4,163.7611,152.5606,155.07,22467742.0,157.441,245091.0
1564,2020-12-14,200648.0,1979.0,MRNA,157.0,157.28,142.46,147.22,36451258.0,148.302,395028.0
1565,2020-12-15,210452.0,3142.0,MRNA,137.75,141.334,134.31,137.03,28476275.0,137.851,333984.0
1566,2020-12-16,253029.0,3729.0,MRNA,137.92,146.97,137.3,144.0,32404457.0,142.8749,323003.0
1567,2020-12-17,238876.0,3431.0,MRNA,141.51,145.0,135.06,140.23,33157833.0,140.4751,302052.0
1568,2020-12-20,185863.0,1710.0,MRNA,140.84,147.26,137.79,138.3,23921047.0,141.9031,242132.0
1569,2020-12-21,200995.0,2409.0,MRNA,139.0,141.4,123.0,125.88,36126902.0,128.1132,412293.0
1570,2020-12-22,204948.0,3399.0,MRNA,120.05,132.0,115.0,130.34,41905043.0,125.1073,393554.0
1571,2020-12-23,232340.0,3411.0,MRNA,125.94,129.7,122.7201,123.39,12720588.0,124.9976,124137.0
1572,2020-12-27,150278.0,1584.0,MRNA,120.04,122.88,111.05,111.4,31088166.0,115.5921,332671.0
1573,2020-12-28,185422.0,2374.0,MRNA,107.7957,116.25,106.88,114.39,23718799.0,113.2451,227932.0
1574,2020-12-29,207215.0,3801.0,MRNA,118.4,118.9408,108.8,111.13,23965535.0,112.4531,221173.0
1575,2020-12-30,233120.0,4100.0,MRNA,110.55,113.55,102.66,104.47,23369872.0,106.4303,233959.0
1576,2021-01-03,207829.0,1624.0,MRNA,107.23,113.63,103.26,111.73,22439554.0,109.9171,220863.0
1577,2021-01-04,198975.0,2124.0,MRNA,113.82,114.98,107.2,109.18,15450804.0,109.1563,165591.0
1578,2021-01-05,240113.0,3782.0,MRNA,111.11,116.93,110.28,116.26,21590934.0,113.9016,201516.0
1579,2021-01-06,264170.0,4121.0,MRNA,120.1,122.82,112.13,115.09,20614071.0,116.1765,208230.0
1580,2021-01-07,281184.0,4300.0,MRNA,116.52,117.71,111.49,112.75,12376939.0,113.8354,148076.0
1581,2021-01-10,218537.0,2171.0,MRNA,112.75,121.24,112.62,117.26,16650648.0,117.545,174036.0
1582,2021-01-11,217822.0,2358.0,MRNA,117.93,124.91,117.12,124.55,15300721.0,120.8292,161208.0
1583,2021-01-12,231760.0,4421.0,MRNA,123.7,127.58,120.74,124.06,14324644.0,124.0192,140414.0
1584,2021-01-13,238886.0,4249.0,MRNA,122.8,130.98,122.8,129.72,13346728.0,127.4375,145936.0
1585,2021-01-14,232680.0,4274.0,MRNA,129.6,133.29,126.58,129.65,15769535.0,130.5589,160356.0
1586,2021-01-18,150432.0,1741.0,MRNA,122.1,126.36,120.5,125.01,16528897.0,123.8807,165768.0
1587,2021-01-19,176187.0,2966.0,MRNA,124.51,126.0101,122.25,125.14,8001568.0,123.9874,88975.0
1588,2021-01-20,191956.0,4293.0,MRNA,125.28,137.0,125.25,132.98,20880838.0,132.8968,203386.0
1589,2021-01-21,195530.0,4439.0,MRNA,132.5,135.87,128.9,131.02,10067191.0,131.9375,104266.0
1590,2021-01-24,141679.0,2030.0,MRNA,138.4,147.4299,137.25,147.0,26970870.0,143.1803,296168.0
1591,2021-01-25,148458.0,2164.0,MRNA,145.15,154.55,145.0,151.93,16964726.0,151.7911,202504.0
1592,2021-01-26,156148.0,3952.0,MRNA,151.2,164.55,149.0,155.73,20262915.0,158.5076,247820.0
1593,2021-01-27,158567.0,4407.0,MRNA,154.105,168.0,153.62,159.55,16497369.0,163.0554,212919.0
1594,2021-01-28,167718.0,4047.0,MRNA,174.99,185.98,166.2001,173.16,39684058.0,178.4091,473921.0
1595,2021-01-31,112186.0,1847.0,MRNA,173.03,174.5,154.3,157.48,22056533.0,161.7845,279490.0
1596,2021-02-01,126887.0,2357.0,MRNA,158.52,159.054,147.1,158.58,14923862.0,152.7944,182369.0
1597,2021-02-02,117536.0,3553.0,MRNA,156.6,168.39,156.4,165.86,11355915.0,164.0321,141904.0
1598,2021-02-03,112323.0,3916.0,MRNA,166.42,173.73,164.25,173.31,10618280.0,170.8006,129048.0
1599,2021-02-04,123642.0,3572.0,MRNA,170.99,177.5,170.26,176.24,8990045.0,175.0403,114915.0
1600,2021-02-07,92291.0,1477.0,MRNA,177.0,189.26,176.81,185.98,12940157.0,184.6385,163077.0
1601,2021-02-08,88483.0,1704.0,MRNA,186.21,187.0,177.27,179.52,8403123.0,180.7255,114777.0
1602,2021-02-09,98447.0,3122.0,MRNA,182.74,185.22,176.37,179.34,7067541.0,180.9657,92605.0
1603,2021-02-10,98351.0,3360.0,MRNA,178.29,184.22,176.2,183.44,5464092.0,181.883,76977.0
1604,2021-02-11,106191.0,3104.0,MRNA,184.89,185.0,177.58,183.74,5705535.0,181.9966,77571.0
1605,2021-02-15,53304.0,988.0,MRNA,182.41,184.18,173.5088,178.53,6917541.0,178.7765,96170.0
1606,2021-02-16,63108.0,1713.0,MRNA,174.28,178.01,171.62,176.76,6554586.0,174.9284,80465.0
1607,2021-02-17,72660.0,2391.0,MRNA,171.5929,175.47,168.0,169.57,5124102.0,171.3805,71420.0
1608,2021-02-18,69804.0,2522.0,MRNA,173.54,179.3,170.53,174.74,6413592.0,175.0651,79142.0
1609,2021-02-21,57850.0,1330.0,MRNA,167.8,170.35,158.58,159.37,11152702.0,163.9375,148048.0
1610,2021-02-22,57977.0,1327.0,MRNA,151.25,153.0,136.0,150.17,15509168.0,145.8848,213897.0
1611,2021-02-23,73540.0,2304.0,MRNA,150.41,151.0,143.47,144.79,9750004.0,146.6613,135330.0
1612,2021-02-24,77441.0,2441.0,MRNA,150.78,160.98,145.86,148.38,15172131.0,152.6449,189043.0
1613,2021-02-25,78273.0,2349.0,MRNA,157.98,159.6,150.88,154.81,13445239.0,155.0712,156688.0
1614,2021-02-28,52824.0,1264.0,MRNA,154.4631,157.7799,145.2501,157.4,15351555.0,151.9789,178707.0
1615,2021-03-01,53627.0,1387.0,MRNA,153.5,154.4713,146.44,146.81,8630604.0,149.4388,114494.0
1616,2021-03-02,58724.0,1921.0,MRNA,146.09,147.32,131.0,131.22,13683455.0,136.0569,185655.0
1617,2021-03-03,67348.0,2271.0,MRNA,128.7,135.47,126.69,132.3,10929537.0,131.1667,142917.0
